Time FPz	EOG1	F3	Fz	F4	EOG2	FC5	FC1	FC2	FC6	T7	C3	C4	Cz	T8	CP5	CP1	CP2	CP6	P7	P3	Pz	P4	P8	PO7	PO3	POz	PO4	PO8	O1	Oz	O2	
-398.4375	-0.9596	0.3287	2.4662	3.0815	3.2920	2.3197	2.9592	3.3184	4.0386	1.7678	0.9539	4.5514	3.6445	3.9163	0.3449	1.3164	3.9789	3.8028	1.2334	-0.8223	2.9142	2.5579	1.1743	0.1169	0.2906	1.9093	1.1583	-0.8398	-0.4782	0.8704	0.4687	-0.0371
-390.6250	-2.7922	-0.0790	0.1540	0.7379	1.6882	-0.8978	1.1489	0.7974	2.6986	1.0217	0.3885	2.7771	2.2416	2.3567	0.3861	1.1200	2.9911	2.7081	1.1596	0.6111	2.1019	1.5180	0.9493	0.3033	1.1913	1.5860	0.5643	-1.2804	-1.0090	0.8637	0.0511	-0.7350
-382.8125	-3.2466	0.0624	-0.1951	-0.9700	-0.4905	1.7746	1.0238	-0.2018	0.6719	-0.1583	0.6357	2.0886	1.5749	1.6533	1.4060	1.3423	2.6288	2.7405	1.9782	1.3180	2.2983	1.8350	1.5177	1.1003	1.3678	1.7699	0.5881	-0.3516	-0.5043	1.1013	0.4179	-0.1265
-375.0000	-4.3368	0.1281	-2.4498	-3.4484	-1.6725	-0.0453	-0.3500	-2.8793	-1.0405	-0.6604	-0.1354	0.4698	0.7809	-0.6505	0.9979	0.6374	1.2182	1.9068	2.2364	1.1834	1.8126	1.7465	2.1400	1.5242	1.3685	2.2044	0.6806	0.5533	0.0301	1.1057	0.2423	0.0752
-367.1875	-5.6668	-0.6977	-4.5773	-5.0899	-3.2001	-0.2558	-2.6923	-4.8997	-4.0229	-1.5268	-2.3081	-2.1294	0.5518	-2.1403	1.5285	-1.0737	-0.6520	1.2889	2.9108	-0.2868	0.2508	0.9652	2.3176	2.1951	-0.3927	0.1826	0.0371	1.0189	0.6163	0.0129	-0.1505	0.0271
-359.3750	-6.6589	-1.6971	-5.9404	-6.6650	-3.2091	-1.1450	-4.2630	-6.8957	-4.2788	-1.7753	-3.3392	-4.9258	-1.5808	-5.0277	1.1093	-3.6645	-4.1049	-1.4800	1.3707	-3.0159	-3.2318	-1.7684	0.3149	1.0862	-3.4750	-3.0151	-1.9936	-0.5255	-0.4912	-3.0160	-2.4806	-1.3949
-351.5625	-4.4897	1.7558	-4.2715	-4.5221	-3.2894	1.0479	-2.9084	-4.8021	-4.3574	-1.3682	-1.5076	-4.2688	-1.4861	-3.4665	1.7289	-2.4732	-3.8378	-1.5539	1.3268	-1.3326	-2.8115	-1.6236	0.4539	1.7800	-2.1465	-2.9129	-1.6516	0.2471	0.4283	-1.6023	-1.1229	-0.6866
-343.7500	-6.7355	-1.5503	-4.7751	-3.8136	-2.6582	-0.7184	-3.1316	-3.5720	-2.0402	-2.5391	-2.5465	-3.2297	-2.4078	-2.6725	-0.2002	-2.4152	-3.4471	-2.7027	-0.5379	-1.9363	-2.6008	-2.2287	-0.5749	0.6746	-1.9428	-1.9450	-2.1985	-0.1611	-0.1853	-1.9049	-1.8965	-0.9927
-335.9375	-6.2455	0.0425	-4.7294	-3.8045	-3.9690	-0.9618	-3.1924	-3.0349	-2.9618	-3.1037	-1.6069	-2.7599	-1.5532	-2.0280	-0.0823	-1.7716	-2.1783	-1.6216	0.3241	-1.1075	-1.3188	-0.7943	0.2416	1.2686	-0.8290	-0.5557	-0.5598	0.9577	1.1143	-0.6943	-0.5179	0.1233
-328.1250	-8.3247	-0.9692	-7.3265	-7.1485	-7.0223	-0.7441	-4.8308	-5.9410	-5.3640	-5.5315	-2.5936	-4.1864	-4.0590	-5.2088	-2.9304	-3.0214	-4.0572	-3.2695	-2.0183	-0.9859	-2.2013	-1.7235	-0.5217	0.4705	-0.2244	-0.1388	0.5959	0.9479	1.0509	0.2284	0.7330	1.1537
-320.3125	-7.3412	0.7982	-5.8671	-6.1387	-7.2145	-1.4530	-3.6369	-5.1320	-5.9232	-5.0494	-2.1253	-3.9405	-3.4533	-4.0159	-2.3843	-2.2761	-2.5170	-1.5640	-1.0507	-0.9477	-0.8127	0.2720	1.4377	1.8604	1.0605	1.6794	2.9705	3.5741	3.2819	2.7670	3.7584	4.1216
-312.5000	-7.8580	-1.6800	-6.5641	-5.8850	-5.7672	-1.2871	-4.8807	-5.0264	-4.6371	-6.2467	-3.0865	-4.6420	-4.9248	-4.1720	-4.4220	-3.6573	-3.3886	-2.8142	-3.3041	-2.0393	-2.1120	-0.7289	-0.6993	-0.2085	-0.3989	-0.0728	1.3941	1.0069	0.8512	0.9454	1.7495	1.7800
-304.6875	-5.4012	1.0372	-3.9839	-3.1262	-3.7307	-2.3013	-2.4096	-2.2572	-2.9219	-4.0739	-0.3943	-1.8856	-3.2541	-1.1349	-3.1732	-0.8521	-0.6716	-0.6852	-2.8453	0.9433	-0.0681	0.6631	-0.5743	-0.0566	1.3641	0.9043	2.1380	0.5228	0.4371	2.2992	2.7240	2.0419
-296.8750	-5.5122	0.6641	-4.8047	-4.0425	-4.3287	1.2919	-3.3550	-3.8349	-3.4881	-4.5502	-2.4974	-2.1572	-4.2575	-2.4794	-3.7238	-2.5525	-1.3907	-1.9937	-3.9671	-0.4922	-1.4315	-0.7076	-2.1627	-1.4309	-0.1068	-0.6663	0.2205	-2.0454	-1.4230	0.4073	0.5111	-0.1898
-289.0625	-4.4287	1.1873	-3.6253	-3.1052	-4.1805	-1.3468	-2.9940	-2.7063	-2.8595	-3.7097	-2.6995	-1.8399	-3.8997	-1.7555	-2.7251	-2.4474	-1.3274	-2.4562	-3.8631	-1.0890	-2.3500	-1.8632	-2.9264	-0.9912	-1.1914	-2.4601	-1.8199	-3.2469	-1.6533	-1.1477	-1.0720	-1.5577
-281.2500	-4.8874	0.5460	-4.0290	-2.5430	-4.4464	-0.1253	-3.3052	-2.2063	-2.2731	-3.9620	-2.7352	-1.9498	-4.3157	-1.1972	-2.6872	-2.9769	-1.9876	-2.9690	-3.9797	-2.2926	-2.9833	-3.4793	-3.6899	-1.6409	-2.2110	-3.6897	-3.6719	-4.3555	-2.4133	-2.4083	-2.2382	-2.4555
-273.4375	-5.2266	0.7274	-4.4274	-2.9424	-4.2058	-3.0060	-3.6135	-2.7972	-2.4527	-3.4426	-2.8908	-3.0350	-4.8228	-2.3654	-3.1000	-3.2281	-2.8094	-3.5162	-4.1342	-1.6446	-3.4731	-4.2167	-3.6763	-2.1142	-1.7208	-3.3854	-4.1821	-4.3819	-2.8577	-2.2100	-2.1252	-2.9532
-265.6250	-2.7955	4.3184	-2.7068	-1.8743	-2.3659	1.6274	-2.7801	-2.2859	-2.5920	-1.7677	-2.5079	-2.7985	-3.8865	-2.4195	-1.4329	-3.1761	-3.2179	-3.1772	-3.1543	-1.7627	-3.1848	-4.0231	-3.0427	-1.7907	-2.1063	-3.1170	-4.2923	-3.6073	-2.5322	-2.7120	-2.6868	-3.0458
-257.8125	-1.7000	3.4079	-0.6843	0.4845	1.0688	0.2367	-0.9184	-0.3596	1.0327	0.2242	-0.4977	-1.5423	-2.0547	-0.7496	-0.6692	-1.2720	-1.3658	-1.5957	-1.7367	-0.9834	-1.4465	-1.9413	-1.3795	-1.4776	-0.8313	-1.1184	-2.5847	-1.6597	-1.6359	-1.2979	-1.6530	-1.6521
-250.0000	-2.0893	2.9619	-1.4919	0.4257	-0.1649	1.4659	-1.6823	-0.1925	0.0297	-0.0655	-0.8971	-1.8877	-1.0150	0.1083	0.0763	-0.7755	-0.9578	-1.0809	-0.9893	-0.4917	-0.6175	-1.2119	-0.8826	-1.2787	-0.7710	-0.7962	-2.0187	-1.1575	-1.2168	-0.9582	-1.2861	-1.4198
-242.1875	-3.7920	2.1334	-4.2790	-2.0776	-0.9974	-0.9202	-3.7455	-2.9298	-0.8603	-0.1349	-1.5032	-3.5274	-1.7490	-2.2105	0.2934	-1.6951	-2.5368	-1.9304	-0.6769	-0.9063	-1.5554	-1.6398	-1.0552	-0.7279	-1.1148	-0.7272	-1.1992	-1.1055	-0.7115	-1.1258	-1.0149	-0.8179
-234.3750	-3.2234	3.1344	-4.7414	-3.2814	-1.5350	1.2990	-2.9125	-4.2219	-2.8570	0.0146	-0.3818	-3.4370	-1.0417	-2.7207	1.6406	-0.9488	-2.1632	-1.2094	0.6624	-0.3417	-0.4431	-0.3853	-0.0428	0.2892	-0.2596	0.5622	0.7991	-0.2640	0.5302	0.2706	0.8150	0.7061
-226.5625	-5.3317	1.3959	-6.6062	-5.4871	-2.5046	-0.3537	-4.4751	-6.4324	-3.8609	-1.3388	-2.2628	-4.1689	-3.2711	-4.7898	-0.1748	-2.2614	-3.2497	-3.1076	-1.5824	-2.5069	-1.3716	-1.1162	-1.7286	-1.5696	-1.5718	0.3529	0.6085	-1.8518	-1.4545	-0.7959	-0.2719	-0.6484
-218.7500	-3.9386	2.6129	-4.7454	-4.6832	-3.5498	0.3713	-2.8856	-5.2119	-4.5858	-1.1175	-1.0704	-2.8007	-2.8571	-4.0554	0.7726	-1.1011	-2.0608	-2.3444	-0.8753	-1.3605	-0.1778	0.4615	-1.0513	-0.2132	-0.3618	1.7374	2.5098	-0.6193	-0.3729	1.5404	2.2165	1.0471
-210.9375	-6.5458	0.0894	-7.0740	-6.6168	-3.5951	-1.4731	-4.9421	-6.4149	-4.4670	-2.2213	-3.0396	-4.7347	-4.8911	-5.6074	-1.1912	-3.4802	-4.3360	-4.5676	-2.9960	-3.0339	-3.0378	-1.9950	-3.9961	-2.6032	-2.5859	-1.1979	0.0569	-3.8692	-3.2833	-1.0861	-0.2151	-1.4174
-203.1250	-5.0234	2.4848	-5.1781	-4.4274	-2.2852	-1.3934	-3.8770	-4.3176	-3.5576	-1.2992	-1.9644	-4.4645	-2.6264	-3.1972	0.3140	-3.3576	-3.6080	-2.7142	-1.6981	-2.9981	-3.3437	-2.1601	-3.1650	-2.0365	-3.3702	-2.7208	-0.5964	-3.4773	-2.7562	-1.8128	-0.4097	-1.4905
-195.3125	-5.4715	0.1821	-5.5090	-4.8406	-2.1123	-0.3164	-4.4596	-5.3329	-2.6703	-1.6283	-3.0543	-5.0604	-3.0315	-4.3388	-0.5950	-4.5266	-5.3892	-3.7997	-2.1745	-3.4820	-5.0106	-4.3375	-3.6928	-1.9920	-4.1893	-4.4789	-3.2340	-4.4058	-3.2182	-3.3318	-2.6329	-2.9824
-187.5000	-5.0064	1.3897	-4.9960	-3.6076	-1.6483	-3.2289	-4.2650	-4.1506	-2.6110	-0.5796	-2.9096	-4.8169	-2.0419	-3.3939	-0.1577	-4.1661	-4.6718	-3.4082	-0.6866	-3.6144	-5.0934	-4.9881	-2.7378	-0.5999	-4.6453	-5.3247	-4.4518	-3.3669	-2.1365	-3.7707	-2.9723	-3.2507
-179.6875	-6.2135	-0.2521	-5.4950	-3.8174	-2.0101	-3.0215	-5.1915	-3.7962	-3.1724	-1.4546	-5.2166	-4.8400	-2.9216	-3.6624	-1.1644	-5.2777	-5.6875	-3.9887	-1.4414	-5.7856	-6.0486	-6.7873	-3.3798	-0.6168	-6.3692	-6.6710	-6.2349	-3.8327	-2.4961	-5.7641	-4.8699	-4.3074
-171.8750	-3.3226	2.1150	-1.4815	-0.7460	-0.1331	-2.7076	-1.9820	-0.5784	-1.0350	-0.4346	-1.9050	-1.9971	-1.8854	-0.4410	-0.5871	-2.1674	-2.7624	-2.1186	-1.0250	-2.5885	-4.0497	-5.5269	-2.1571	-0.1093	-4.2886	-5.1122	-5.5559	-2.8461	-1.4077	-4.5519	-4.1850	-3.5856
-164.0625	-0.4321	3.6167	0.7194	1.4859	1.4816	2.1816	-0.4441	1.3433	0.5997	-0.7961	-1.4633	-1.1488	-2.8077	0.3670	-2.1552	-2.5077	-2.6190	-3.1256	-2.7721	-2.8653	-4.2919	-6.3979	-3.5462	-2.2207	-4.7048	-6.2717	-7.2523	-4.3002	-2.9204	-6.1538	-6.2749	-5.5382
-156.2500	0.3707	2.3418	2.0396	3.4449	2.7592	-1.8813	0.0867	2.6436	1.6952	-0.1974	-1.6568	-0.6727	-1.5439	1.3101	-1.5674	-2.1891	-1.6244	-1.9420	-1.4741	-2.8473	-3.1254	-4.7756	-1.8909	-0.5226	-3.6192	-4.6923	-5.6964	-2.2490	-0.6341	-4.6383	-4.2840	-3.1373
-148.4375	1.2994	3.7709	2.5021	3.3380	2.5314	2.5048	1.1180	2.7598	1.4872	-0.2195	-1.0147	0.7966	-0.2337	1.5808	-0.7794	-0.8553	0.1147	-0.6421	-0.3400	-1.8344	-0.6940	-2.2420	-0.0343	0.8324	-1.4392	-1.4851	-2.7904	-0.1044	1.0905	-1.8838	-1.6252	-0.5257
-140.6250	1.2498	5.4135	1.5126	3.0559	3.4608	1.2998	0.9479	2.4888	2.5787	0.8683	-0.6942	1.6232	0.4553	2.4326	-0.4613	-0.0241	1.8344	0.3131	0.2475	-0.9717	0.8845	-0.0261	0.4690	-0.0775	0.2385	0.9331	-0.4858	0.2765	0.5569	-0.3549	-0.7061	-0.2881
-132.8125	0.1617	4.6066	-0.0906	2.0658	2.5761	1.9930	-0.7079	2.0732	2.0694	0.7545	-2.0311	0.7914	1.1705	3.1379	-0.0370	-0.9289	1.8902	0.9816	0.6139	-1.3991	1.2060	1.2208	0.3140	-0.5066	0.1516	1.5411	0.5253	-0.1303	-0.5958	-0.2374	-0.5459	-0.7732
-125.0000	-1.4526	3.4414	0.2064	1.8003	2.5824	-0.6127	0.0514	2.3668	2.9546	0.9962	-1.2550	1.4639	1.0302	2.7228	0.3122	-0.4713	2.5588	1.6556	0.7360	-1.5263	1.9776	3.0341	1.1423	-0.5117	0.5315	2.8331	2.3772	0.9345	-0.4154	0.7814	0.6606	0.4235
-117.1875	-1.2366	3.4584	1.5223	1.8122	2.0279	0.9770	1.6372	2.8922	1.7534	0.8674	-0.0214	2.4622	1.8276	3.3023	1.5896	1.1435	3.7241	3.1639	2.3888	0.0620	3.7873	5.4039	3.1471	0.7791	2.1054	4.6616	5.1245	2.7762	0.8563	3.0213	3.2024	2.3301
-109.3750	-3.3976	1.7998	-1.2973	-0.8980	0.4427	-1.2125	-0.7856	-0.1199	0.6004	-0.6168	-1.3169	-0.3588	-0.0316	0.6495	0.0665	-0.6201	0.7508	0.6168	0.6069	-0.6837	0.8374	2.5147	0.8067	-0.8442	1.0034	2.5712	3.1436	-0.2109	-1.6689	1.3096	1.3591	0.0835
-101.5625	-2.1401	4.2781	-1.3582	-0.4999	0.1385	0.2640	-0.6362	-0.2172	-0.5599	0.2725	-0.3463	-0.9308	1.0609	0.7156	0.9887	-1.0040	-0.2210	0.1107	0.9440	-0.8576	-1.0675	0.8008	-0.1137	-0.7987	-1.1249	-0.0655	0.9468	-2.0234	-2.6073	-0.7070	-0.0612	-1.7684
-93.7500	-3.4657	2.4382	-2.5446	-1.5645	0.5554	-0.8927	-1.3853	-1.3321	-0.0989	-0.1320	-1.5672	-1.9270	-0.5223	-0.9828	-0.2865	-2.5554	-2.9590	-2.1852	-0.7417	-2.7334	-4.3848	-2.8863	-2.6141	-2.2915	-3.6283	-3.4199	-2.9209	-5.0275	-4.8068	-3.5010	-3.2364	-4.5488
-85.9375	-1.5083	3.9249	0.0645	0.4727	0.7500	-0.0902	0.8847	0.6246	-0.3948	0.5103	0.1889	-0.9747	0.5604	0.4003	1.7105	-1.7233	-2.6938	-1.4130	1.0166	-2.3989	-4.8003	-4.1905	-2.0357	-0.1741	-4.6737	-5.6286	-5.2454	-4.5322	-3.1191	-4.8690	-4.2951	-4.6978
-78.1250	-2.7196	0.6326	-1.0161	-0.6150	0.3875	0.6108	-0.4891	-1.5965	-0.8197	-0.7561	-2.3363	-3.4114	-1.6925	-2.3426	-0.2215	-4.8386	-5.9231	-4.3905	-1.2309	-6.1265	-8.6590	-8.9186	-4.8466	-1.6294	-9.0876	-10.4683	-10.4251	-7.2268	-4.7035	-9.5889	-8.7999	-8.0440
-70.3125	-1.2685	3.1921	1.1291	1.2022	1.8730	-1.4950	0.5169	0.3310	-0.3735	0.4151	-0.5049	-2.7266	-0.6229	-0.9996	1.1161	-3.0940	-4.8158	-3.6586	-0.5275	-3.8539	-7.2938	-8.7833	-4.3372	-1.4972	-7.0322	-10.0512	-10.6779	-6.2594	-3.9299	-8.2948	-8.1429	-7.6792
-62.5000	-1.0712	3.2276	2.1915	2.2464	3.7280	0.2391	1.7622	1.6814	1.3898	1.2413	0.4788	-0.8668	-0.4289	-1.1537	1.4982	-1.5873	-4.2322	-3.5553	-0.1645	-2.4857	-5.1146	-8.4253	-3.8299	-1.0278	-5.1860	-7.8744	-9.7588	-4.7702	-2.5870	-7.5544	-7.7058	-6.3475
-54.6875	1.8335	4.7586	6.2463	6.2033	6.4209	0.3972	5.8599	5.7423	3.7591	3.1875	3.7508	3.4090	1.6360	1.9823	2.7825	2.6625	0.1304	-0.6569	1.9591	0.3684	-0.4711	-4.4716	-0.8421	1.2563	-2.2865	-3.5886	-5.8540	-1.0454	0.4869	-4.1594	-4.1292	-2.8325
-46.8750	0.2888	2.5454	4.9820	3.9831	4.0464	2.8074	5.0353	3.9677	2.2992	0.2813	3.2429	3.3933	-0.5010	0.5569	0.0942	3.4480	0.5483	-1.3477	0.0709	1.0395	1.5329	-3.0919	-0.8960	0.1258	-0.5009	-0.8588	-3.5745	-0.7598	-0.1942	-2.5492	-3.2130	-2.3645
-39.0625	-0.1008	3.1014	4.7790	3.3212	2.5741	-0.1312	4.5763	3.2272	1.5896	0.0869	3.7663	3.7583	-0.1570	1.0451	0.2535	5.0549	2.4800	0.5659	0.8431	3.4910	4.6840	1.0060	1.2851	1.1933	3.0432	3.8396	0.8141	1.9379	1.6342	1.6025	0.6530	0.8219
-31.2500	-0.9706	2.2321	5.2456	4.4702	2.2496	1.9590	4.5927	4.2637	1.9942	-0.0101	3.7273	4.7743	0.6461	2.4995	0.5851	5.8865	4.3260	2.1868	1.3596	4.5199	6.2441	4.3100	2.6900	1.6587	4.1659	5.7969	4.0739	3.5254	2.6385	3.2032	2.7446	3.0095
-23.4375	-1.1250	2.0493	4.1985	4.2742	2.7360	-0.6749	3.7345	4.1368	2.6033	0.7803	4.0712	3.9948	1.4822	3.4947	0.4992	5.4027	4.9780	2.4358	1.6266	4.3473	5.9943	5.1886	2.5682	0.8936	4.1353	5.8350	5.0994	3.1204	1.6513	3.3085	3.2052	2.7857
-15.6250	1.1700	4.9874	3.7601	4.4749	4.2787	3.1373	3.5091	3.8833	2.4662	2.2220	3.6827	3.4819	2.5582	4.6409	1.9192	4.4211	4.6352	3.1662	2.5948	3.3857	5.2083	5.2744	2.5319	0.9682	3.4221	4.6289	4.9339	1.7560	0.2932	3.4998	3.4194	2.1492
-7.8125	0.2360	4.6141	2.3345	3.8967	4.5249	-0.4193	1.8882	2.7164	3.1823	2.2971	2.0042	2.0878	1.7342	3.4945	2.2391	2.3769	2.5636	2.1685	2.4470	1.3325	2.5449	3.3645	1.0995	0.3539	0.5242	1.7381	2.9757	-0.3434	-1.2564	0.9465	1.4839	0.0703
0.0000	-0.0337	4.5496	1.0240	2.3814	2.9268	1.5699	0.8161	1.2348	1.3053	2.2876	0.9496	-0.0625	1.5699	1.6125	2.3279	0.4336	0.1947	0.8212	2.3083	-0.2254	-0.1849	0.3605	-0.4431	-0.2011	-1.9630	-1.5977	-0.0221	-2.8487	-2.7485	-1.2591	-0.4277	-2.0241
7.8125	-2.4206	3.3108	-1.4656	-0.1585	1.8146	-0.8341	-1.0550	-1.3862	0.4875	1.2377	-0.4100	-2.0341	0.0916	-1.2796	0.7828	-1.8171	-2.7575	-1.7748	0.3581	-3.1666	-3.8361	-3.7943	-2.8847	-1.7734	-5.1659	-5.2848	-4.2239	-5.7135	-4.9594	-5.2469	-4.2328	-5.1174
15.6250	-1.6320	6.2257	-1.9867	-0.6851	0.1765	0.8396	-1.3746	-1.4061	-1.2349	1.5740	-0.4013	-1.9175	0.8331	-0.8904	2.6837	-1.2991	-2.9846	-2.0070	1.3743	-2.7352	-3.7434	-4.6692	-2.6834	-0.7229	-4.6569	-5.8638	-5.6634	-5.9091	-4.1371	-5.1551	-4.3074	-5.3856
23.4375	-2.8616	4.2121	-2.7159	-1.4537	-0.0536	-0.0464	-2.5054	-2.3577	-0.9043	1.3909	-2.1978	-3.6438	-0.8495	-2.6503	1.7473	-2.8677	-5.3130	-4.5870	-0.1806	-3.4764	-5.6978	-7.7582	-4.5936	-1.5091	-5.4526	-7.1037	-8.5605	-7.6455	-4.6868	-6.9947	-6.5777	-7.0423
31.2500	0.7500	8.0145	0.9429	1.9957	2.0735	2.2003	-0.0383	-0.0908	-0.1296	3.1721	0.0943	-2.5205	-0.0399	-1.8697	3.2689	-2.1701	-4.6239	-4.4871	0.5539	-3.7320	-5.8479	-8.5475	-4.8309	-1.3811	-6.8954	-8.4020	-9.9855	-7.2549	-4.2262	-8.3492	-7.8511	-7.4982
39.0625	-0.7337	6.3073	-0.4502	0.7094	2.4318	1.5082	-0.6595	-1.3458	0.0164	2.7526	-0.6604	-2.5377	-1.3063	-3.5043	1.9400	-2.4991	-5.4560	-5.9358	-0.3222	-3.8479	-5.6368	-9.3826	-5.5523	-2.1198	-5.8515	-7.5584	-10.2999	-7.2476	-4.3812	-7.8937	-8.1065	-7.6660
46.8750	-0.8574	6.0712	0.7753	1.7898	1.0808	-0.0646	1.1259	0.6226	-0.4519	2.2454	0.6119	-0.3856	0.3995	-1.3673	3.0140	0.7720	-1.8037	-3.0522	1.8729	-0.8174	-1.4878	-5.3717	-2.2436	0.1890	-2.0853	-2.9083	-6.0875	-3.1524	-1.0297	-4.1294	-4.3444	-4.3114
54.6875	-1.6599	4.5092	0.7890	1.6759	1.6439	1.0176	1.2779	0.5892	0.6177	1.9011	1.2983	0.9838	0.3295	-0.8879	1.9984	1.9527	-0.3655	-1.6415	1.5865	0.3471	1.0226	-2.4154	-0.2418	0.1047	0.1385	0.5628	-2.2838	-0.2162	0.2183	-1.4319	-2.1976	-1.8063
62.5000	-0.5499	6.2769	1.3949	1.9983	1.4864	-0.2532	1.7131	0.9868	0.1609	1.9953	2.7204	1.0972	1.2066	0.1202	2.6375	3.1485	0.6508	0.0717	2.5312	2.9684	3.0011	0.1447	1.7303	1.3492	3.6737	3.3820	1.0571	2.0884	1.7294	2.2372	1.5742	1.1563
70.3125	-0.8454	5.4517	0.0802	0.8324	0.6586	2.1596	0.4605	-0.5679	-0.4042	0.8448	0.8443	-1.3172	-0.2131	-1.4103	1.6861	0.7289	-1.5298	-1.4863	0.7862	1.1192	0.5616	-1.4930	-0.0454	-0.6006	1.4189	1.1676	-0.3497	-0.4419	-1.2772	-0.3219	-0.5215	-0.7044
78.1250	-0.2454	6.8444	0.6460	1.5184	1.9905	0.5088	1.1782	-0.4495	0.4007	2.5180	2.0004	-1.2621	0.7480	-0.2637	2.4392	1.5612	-0.5148	-0.1504	1.5764	2.0952	1.0203	0.0992	0.2218	-0.2840	1.3622	1.2642	0.2899	-0.5534	-1.5281	-0.1566	-0.0720	-0.4365
85.9375	-1.4559	5.6623	-0.6116	0.3276	1.0661	2.1080	0.2668	-1.1051	0.4108	1.2895	0.8903	-1.1229	0.0034	-0.3624	1.1167	1.4063	-0.6358	-0.5854	0.9440	1.9982	1.0084	-0.2047	-0.9093	-0.9458	1.7043	0.7860	-0.1201	-2.5245	-2.7305	-0.0752	-0.1685	-1.4980
93.7500	-1.7549	5.4350	0.0806	1.1786	1.7923	-1.3490	0.6282	-0.2206	0.9742	1.6273	1.6248	-1.0328	0.3600	0.0112	0.7910	1.1016	-0.9171	-1.0345	0.6055	1.6244	-0.1426	-1.4686	-1.7467	-1.5514	1.2110	-0.2261	-1.1330	-4.6572	-3.8730	-0.0783	-0.2949	-2.8325
101.5625	-0.5709	6.5769	0.4873	1.9823	3.3263	2.4123	0.6648	0.6420	1.2243	2.2804	0.4139	-1.7996	0.7572	0.2054	0.6847	-0.9872	-2.2617	-2.0936	0.3467	-1.1808	-2.6342	-3.4593	-3.2764	-2.2162	-1.8207	-2.9558	-3.8942	-7.4498	-5.2686	-2.3521	-2.4641	-5.2870
109.3750	-0.2453	6.3692	2.5980	3.3709	4.7507	0.8029	2.2436	2.3765	2.8499	2.9461	1.4592	-0.3004	1.4634	1.1364	0.7082	-0.1466	-1.3898	-1.7657	0.3443	-0.7164	-2.4418	-3.3280	-3.5318	-2.4719	-1.8572	-3.4103	-4.9558	-8.0705	-5.3360	-2.9644	-3.2421	-5.5400
117.1875	1.4663	7.5716	4.8740	4.0998	4.1764	4.4144	4.7533	3.5418	1.9600	2.7763	3.6661	2.5466	1.8383	2.1093	1.0153	2.0753	0.6342	-1.1422	0.6254	0.8555	-0.6907	-2.7268	-2.7073	-2.0597	-1.2816	-2.7696	-4.5999	-6.6760	-3.5892	-2.6100	-2.7711	-4.5094
125.0000	0.7531	6.7040	3.6447	3.0107	3.9728	1.8600	4.4343	2.3707	2.2635	2.9621	2.5673	3.1361	1.4743	2.0482	0.5408	2.9195	1.6160	-1.0664	0.5543	0.8455	0.2382	-2.5703	-2.0643	-1.2708	-0.4866	-1.7956	-4.1227	-4.5907	-0.9288	-2.3758	-2.5067	-3.5336
132.8125	1.3175	7.6279	4.3037	3.6658	3.4229	3.8206	5.1882	3.8803	2.2947	3.5396	4.0557	4.5889	3.4671	4.3457	1.4915	5.0191	3.8083	1.2310	2.0989	2.9187	3.3972	0.1018	0.1084	-0.0832	2.1007	1.2038	-1.5271	-2.1242	1.2509	-0.0295	-0.6339	-1.4685
140.6250	0.7250	6.5473	4.1928	3.2515	3.1196	3.5272	5.8235	4.1915	3.7670	3.0924	5.1283	5.6507	3.0102	4.1332	0.3335	5.9386	4.5018	1.5074	1.1916	3.8394	4.6529	0.8117	0.2839	-0.8532	3.3477	3.4265	-0.3699	-1.7631	1.2190	0.7727	-0.0147	-0.6900
148.4375	2.8471	9.1689	6.2721	4.7841	1.9911	6.2211	7.8459	5.5690	2.4283	2.7173	7.1363	6.8856	3.0177	5.0851	1.7185	8.1228	5.8138	2.6998	2.0404	6.5559	6.5797	1.8342	1.2936	0.7244	5.4670	4.9805	1.1984	-0.2671	2.7292	3.0237	2.0024	1.2205
156.2500	2.6284	8.2116	5.1172	3.7734	1.4589	6.2698	6.4101	3.4770	1.7520	0.2091	6.1923	3.9980	-1.1987	1.9594	-0.7762	5.7994	1.8673	-1.2715	-1.9320	5.7619	3.6711	-1.5187	-2.5765	-2.4977	3.6153	2.7603	-0.9247	-3.9272	-0.8356	0.8073	0.0092	-1.2782
164.0625	4.3959	10.0814	4.8910	4.0632	1.5357	6.6245	5.2982	2.6154	0.7414	-0.3339	6.9430	1.5415	-1.8061	1.7954	-0.1950	4.6045	0.8097	-1.8975	-2.4271	4.9472	2.4048	-2.2011	-3.3695	-2.9927	2.8393	1.6024	-1.1405	-4.6495	-1.9696	0.6613	0.7259	-1.3112
171.8750	2.3625	9.2187	2.0209	2.3321	1.4849	6.9807	2.1184	0.0396	0.5123	-1.3428	3.5733	-1.6716	-3.9027	-0.4945	-1.8827	0.9759	-2.2932	-4.6125	-4.6621	2.2065	-0.9583	-4.7840	-5.9856	-4.8388	0.7665	-1.7647	-3.7726	-7.8288	-5.5388	-1.5350	-1.6646	-4.1841
179.6875	3.7337	10.8669	3.3827	4.0480	1.8781	5.5355	3.0858	1.9747	1.0518	-0.3904	4.3195	-1.1020	-2.7359	0.9227	-1.8323	1.2491	-1.9235	-4.3640	-4.4759	3.0004	-1.4387	-4.8769	-6.1178	-4.7791	0.8953	-3.3350	-4.9672	-9.0148	-6.8053	-1.8194	-2.0515	-5.3358
